Subject,Trial,Action,Covered1,Covered2,Warning,Outcome
7,16,0, 2,0, 2,-5
7,16,0, 2,0, 1,-10
7,16,-1, 2,0, 1,0
7,16,-1, 2,0, 0,0
7,17,-1, 0,1, 2,0
7,17,-1, 0,1, 1,10
7,18,2, 3,0, 2,5
7,18,2, 3,0, 1,5
7,18,2, 3,0, 1,5
7,18,2, 3,0, 1,5
7,18,2, 3,0, 1,5
7,18,2, 3,0, 1,10
7,19,0, 1,0, 2,-5
7,19,2, 1,0, 1,5
7,19,3, 1,0, 0,5
7,19,-1, 1,0, 0,0
7,19,-1, 1,0, 0,-10
7,20,2, 2,0, 2,-5
7,20,2, 2,0, 1,-10
7,20,2, 2,0, 1,-15
7,20,2, 2,0, 1,-20
7,20,2, 2,0, 1,-25
7,20,2, 2,0, 1,-10
7,21,1, 0,2, 2,5
7,21,-1, 0,2, 1,0
7,21,-1, 0,2, 1,0
7,22,3, 0,3, 2,-5
7,22,-1, 0,3, 0,0
7,22,-1, 0,3, 1,0
7,23,1, 3,0, 2,5
7,23,0, 3,0, 1,-5
7,23,-1, 3,0, 0,0
7,23,-1, 3,0, 1,-10
7,24,-1, 2,3, 2,0
7,24,-1, 2,3, 1,0
7,25,1, 3,0, 2,5
7,25,3, 3,0, 0,-5
7,25,-1, 3,0, 1,0
7,25,-1, 3,0, 0,-10
7,26,2, 1,3, 2,5
7,26,0, 1,3, 0,5
7,26,-1, 1,3, 0,0
7,26,-1, 1,3, 0,0
7,27,0, 2,1, 2,5
7,27,2, 2,1, 0,-5
7,27,-1, 2,1, 1,0
7,27,-1, 2,1, 0,-10
7,28,1, 1,0, 2,-5
7,28,0, 1,0, 0,-10
7,28,0, 1,0, 0,-15
7,28,-1, 1,0, 0,0
7,28,-1, 1,0, 1,0
7,29,3, 1,2, 2,5
7,29,-1, 1,2, 0,0
7,29,-1, 1,2, 0,0
7,30,2, 0,1, 2,5
7,30,-1, 0,1, 1,0
7,30,-1, 0,1, 1,0
8,1,1, 1,3, 2,-5
8,1,1, 1,3, 1,-10
8,1,0, 1,3, 1,5
8,1,0, 1,3, 0,5
8,1,0, 1,3, 0,5
8,1,0, 1,3, 0,-10
8,2,-1, 1,0, 2,0
8,2,-1, 1,0, 1,10
8,3,2, 2,1, 2,-5
8,3,2, 2,1, 1,-10
8,3,-1, 2,1, 1,0
8,3,-1, 2,1, 0,10
8,4,3, 3,1, 2,-5
8,4,-1, 3,1, 0,0
8,4,-1, 3,1, 1,10
8,5,0, 1,2, 2,5
8,5,2, 1,2, 0,-5
8,5,-1, 1,2, 1,0
8,5,-1, 1,2, 0,-10
8,6,1, 1,2, 2,-5
8,6,3, 1,2, 1,5
8,6,3, 1,2, 0,5
8,6,-1, 1,2, 0,0
8,6,-1, 1,2, 0,-10
8,7,-1, 0,2, 2,0
8,7,-1, 0,2, 0,-10
8,8,0, 1,2, 2,5
8,8,3, 1,2, 0,5
8,8,3, 1,2, 0,5
8,8,3, 1,2, 0,5
8,8,2, 1,2, 0,-5
8,8,2, 1,2, 1,-10
8,9,3, 3,2, 2,-5
8,9,2, 3,2, 1,-10
8,9,2, 3,2, 1,-15
8,9,2, 3,2, 1,-20
8,9,2, 3,2, 1,-25
8,9,2, 3,2, 1,-10
8,10,0, 1,3, 2,5
8,10,0, 1,3, 0,5
8,10,-1, 1,3, 0,0
8,10,-1, 1,3, 0,0
8,11,2, 0,3, 2,5
8,11,3, 0,3, 0,-5
8,11,3, 0,3, 1,-10
8,11,0, 0,3, 1,-15
8,11,3, 0,3, 1,-20
8,11,3, 0,3, 1,-10
8,12,3, 3,0, 2,-5
8,12,2, 3,0, 0,5
8,12,-1, 3,0, 1,0
8,12,-1, 3,0, 1,0
8,13,-1, 1,2, 2,0
8,13,-1, 1,2, 0,-10
8,14,0, 3,1, 2,5
8,14,-1, 3,1, 1,0
8,14,-1, 3,1, 1,-10
8,15,2, 0,3, 2,5
8,15,0, 0,3, 1,-5
8,15,3, 0,3, 0,-10
8,15,-1, 0,3, 0,0
8,15,-1, 0,3, 1,0
8,16,-1, 1,3, 2,0
8,16,-1, 1,3, 1,0
8,17,1, 1,0, 2,-5
8,17,0, 1,0, 0,-10
8,17,0, 1,0, 0,-15
8,17,2, 1,0, 0,5
8,17,1, 1,0, 1,-20
8,17,1, 1,0, 0,-10
8,18,2, 3,0, 2,5
8,18,3, 3,0, 0,-5
8,18,0, 3,0, 1,-10
8,18,0, 3,0, 1,-15
8,18,0, 3,0, 1,-20
8,18,0, 3,0, 1,-10
8,19,0, 3,2, 2,5
8,19,-1, 3,2, 0,0
8,19,-1, 3,2, 0,0
8,20,0, 3,1, 2,5
8,20,2, 3,1, 0,5
8,20,2, 3,1, 0,5
8,20,2, 3,1, 0,5
8,20,2, 3,1, 0,5
8,20,2, 3,1, 0,-10
8,21,3, 1,2, 2,5
8,21,2, 1,2, 0,-5
8,21,1, 1,2, 1,-10
8,21,-1, 1,2, 1,0
8,21,-1, 1,2, 0,-10
8,22,-1, 0,1, 2,0
8,22,-1, 0,1, 0,0
8,23,2, 0,2, 2,-5
8,23,3, 0,2, 0,5
8,23,-1, 0,2, 1,0
8,23,-1, 0,2, 1,0
8,24,1, 3,0, 2,5
8,24,3, 3,0, 0,-5
8,24,3, 3,0, 1,-10
8,24,3, 3,0, 1,-15
8,24,3, 3,0, 1,-20
8,24,3, 3,0, 1,-10
8,25,0, 0,3, 2,-5
8,25,1, 0,3, 0,5
8,25,-1, 0,3, 1,0
8,25,-1, 0,3, 1,0
8,26,3, 1,3, 2,-5
8,26,-1, 1,3, 1,0
8,26,-1, 1,3, 0,0
8,27,0, 3,1, 2,5
8,27,-1, 3,1, 1,0
8,27,-1, 3,1, 1,0
8,28,-1, 0,2, 2,0
8,28,-1, 0,2, 1,0
8,29,1, 2,3, 2,5
8,29,2, 2,3, 0,-5
8,29,-1, 2,3, 1,0
8,29,-1, 2,3, 0,-10
8,30,2, 2,3, 2,-5
8,30,-1, 2,3, 1,0
8,30,-1, 2,3, 0,0
9,1,-1, 3,2, 2,0
9,1,-1, 3,2, 0,-10
9,2,3, 1,3, 2,-5
9,2,-1, 1,3, 1,0
9,2,-1, 1,3, 0,0
9,3,1, 0,3, 2,5
9,3,2, 0,3, 0,5
9,3,2, 0,3, 0,5
9,3,2, 0,3, 0,5
9,3,0, 0,3, 0,-5
9,3,0, 0,3, 1,10
9,4,2, 2,1, 2,-5
9,4,0, 2,1, 1,5
9,4,1, 2,1, 0,-10
9,4,0, 2,1, 1,5
9,4,1, 2,1, 0,-15
9,4,1, 2,1, 1,10
9,5,0, 0,2, 2,-5
9,5,-1, 0,2, 0,0
9,5,-1, 0,2, 1,-10
9,6,2, 2,1, 2,-5
9,6,3, 2,1, 1,5
9,6,0, 2,1, 0,5
9,6,3, 2,1, 0,5
9,6,3, 2,1, 0,5
9,6,3, 2,1, 0,10
9,7,1, 3,2, 2,5
9,7,1, 3,2, 1,5
9,7,2, 3,2, 1,-5
9,7,2, 3,2, 0,-10
9,7,0, 3,2, 0,5
9,7,0, 3,2, 1,0
9,8,-1, 3,2, 2,0
9,8,-1, 3,2, 1,-10
9,9,0, 0,1, 2,-5
9,9,-1, 0,1, 0,0
9,9,-1, 0,1, 1,-10
9,10,1, 3,1, 2,-5
9,10,0, 3,1, 1,5
9,10,1, 3,1, 0,-10
9,10,0, 3,1, 1,5
9,10,1, 3,1, 0,-15
9,10,1, 3,1, 1,0
9,11,3, 0,2, 2,5
9,11,3, 0,2, 1,5
9,11,1, 0,2, 1,5
9,11,1, 0,2, 1,5
9,11,1, 0,2, 1,5
9,11,1, 0,2, 1,0
9,12,3, 2,3, 2,-5
9,12,0, 2,3, 1,5
9,12,2, 2,3, 0,-10
9,12,0, 2,3, 1,5
9,12,3, 2,3, 0,-15
9,12,3, 2,3, 1,10
9,13,1, 2,1, 2,-5
9,13,0, 2,1, 1,5
9,13,-1, 2,1, 0,0
9,13,-1, 2,1, 0,0
9,14,0, 1,0, 2,-5
9,14,0, 1,0, 0,-10
9,14,0, 1,0, 0,-15
9,14,0, 1,0, 0,-20
9,14,0, 1,0, 0,-25
9,14,0, 1,0, 0,-10
9,15,-1, 3,2, 2,0
9,15,-1, 3,2, 0,-10
9,16,2, 0,2, 2,-5
9,16,-1, 0,2, 0,0
9,16,-1, 0,2, 1,10
9,17,3, 1,3, 2,-5
9,17,3, 1,3, 1,-10
9,17,2, 1,3, 1,5
9,17,3, 1,3, 0,-15
9,17,2, 1,3, 1,5
9,17,2, 1,3, 0,-10
9,18,2, 0,3, 2,5
9,18,2, 0,3, 1,5
9,18,2, 0,3, 1,5
9,18,1, 0,3, 1,5
9,18,0, 0,3, 1,-5
9,18,0, 0,3, 0,10
9,19,-1, 0,2, 2,0
9,19,-1, 0,2, 0,-10
9,20,0, 1,2, 2,5
9,20,-1, 1,2, 0,0
9,20,-1, 1,2, 0,0
9,21,3, 1,2, 2,5
9,21,-1, 1,2, 0,0
9,21,-1, 1,2, 0,0
9,22,1, 0,3, 2,5
9,22,2, 0,3, 0,5
9,22,1, 0,3, 0,5
9,22,1, 0,3, 0,5
9,22,1, 0,3, 0,5
9,22,1, 0,3, 0,10
9,23,0, 0,3, 2,-5
9,23,1, 0,3, 0,5
9,23,-1, 0,3, 1,0
9,23,-1, 0,3, 1,0
9,24,3, 3,0, 2,-5
9,24,2, 3,0, 0,5
9,24,3, 3,0, 1,-10
9,24,3, 3,0, 0,-15
9,24,3, 3,0, 0,-20
9,24,3, 3,0, 0,10
9,25,2, 1,3, 2,5
9,25,2, 1,3, 0,5
9,25,-1, 1,3, 0,0
9,25,-1, 1,3, 0,0
9,26,1, 2,1, 2,-5
9,26,1, 2,1, 1,-10
9,26,1, 2,1, 1,-15
9,26,3, 2,1, 1,5
9,26,1, 2,1, 0,-20
9,26,1, 2,1, 1,-10
9,27,2, 0,2, 2,-5
9,27,0, 0,2, 1,-10
9,27,-1, 0,2, 1,0
9,27,-1, 0,2, 0,-10
9,28,-1, 2,3, 2,0
9,28,-1, 2,3, 0,0
9,29,0, 2,0, 2,-5
9,29,-1, 2,0, 0,0
9,29,-1, 2,0, 1,10
9,30,3, 1,0, 2,5
9,30,2, 1,0, 1,5
9,30,2, 1,0, 1,5
9,30,2, 1,0, 1,5
9,30,2, 1,0, 1,5
9,30,2, 1,0, 1,10
10,1,-1, 2,3, 2,0
10,1,-1, 2,3, 1,10
10,2,2, 1,3, 2,5
10,2,-1, 1,3, 1,0
10,2,-1, 1,3, 1,0
10,3,0, 1,2, 2,5
10,3,-1, 1,2, 0,0
10,3,-1, 1,2, 0,10
10,4,3, 2,3, 2,-5
10,4,3, 2,3, 1,-10
10,4,2, 2,3, 1,-15
10,4,0, 2,3, 1,5
10,4,2, 2,3, 0,-20
10,4,2, 2,3, 1,-10
10,5,1, 0,1, 2,-5
10,5,0, 0,1, 1,-10
10,5,1, 0,1, 1,-15
10,5,1, 0,1, 1,-20
10,5,1, 0,1, 1,-25
10,5,1, 0,1, 1,-10
10,6,-1, 1,0, 2,0
10,6,-1, 1,0, 0,-10
10,7,3, 0,3, 2,-5
10,7,-1, 0,3, 1,0
10,7,-1, 0,3, 0,-10
10,8,2, 1,3, 2,5
10,8,3, 1,3, 0,-5
10,8,2, 1,3, 1,5
10,8,3, 1,3, 0,-10
10,8,2, 1,3, 1,5
10,8,2, 1,3, 0,-10
10,9,1, 1,3, 2,-5
10,9,-1, 1,3, 0,0
10,9,-1, 1,3, 1,-10
10,10,0, 1,0, 2,-5
10,10,-1, 1,0, 1,0
10,10,-1, 1,0, 0,-10
10,11,3, 3,1, 2,-5
10,11,2, 3,1, 0,5
10,11,0, 3,1, 1,5
10,11,0, 3,1, 1,5
10,11,0, 3,1, 1,5
10,11,0, 3,1, 1,10
10,12,2, 3,1, 2,5
10,12,0, 3,1, 1,5
10,12,-1, 3,1, 1,0
10,12,-1, 3,1, 1,10
10,13,1, 1,2, 2,-5
10,13,0, 1,2, 0,5
10,13,-1, 1,2, 1,0
10,13,-1, 1,2, 1,0
10,14,-1, 2,0, 2,0
10,14,-1, 2,0, 0,0
10,15,2, 1,0, 2,5
10,15,2, 1,0, 0,5
10,15,2, 1,0, 0,5
10,15,2, 1,0, 0,5
10,15,2, 1,0, 0,5
10,15,2, 1,0, 0,10
10,16,0, 3,1, 2,5
10,16,0, 3,1, 1,5
10,16,2, 3,1, 1,5
10,16,2, 3,1, 1,5
10,16,2, 3,1, 1,5
10,16,2, 3,1, 1,10
10,17,2, 1,2, 2,-5
10,17,3, 1,2, 1,5
10,17,3, 1,2, 0,5
10,17,0, 1,2, 0,5
10,17,-1, 1,2, 0,0
10,17,-1, 1,2, 0,10
10,18,-1, 1,2, 2,0
10,18,-1, 1,2, 1,-10
10,19,3, 1,0, 2,5
10,19,1, 1,0, 0,-5
10,19,0, 1,0, 1,-10
10,19,3, 1,0, 1,5
10,19,0, 1,0, 0,-15
10,19,0, 1,0, 1,10
10,20,1, 1,3, 2,-5
10,20,-1, 1,3, 1,0
10,20,-1, 1,3, 0,10
10,21,0, 1,0, 2,-5
10,21,3, 1,0, 0,5
10,21,2, 1,0, 1,5
10,21,2, 1,0, 1,5
10,21,3, 1,0, 1,5
10,21,3, 1,0, 1,10
10,22,2, 3,2, 2,-5
10,22,2, 3,2, 1,-10
10,22,2, 3,2, 1,-15
10,22,3, 3,2, 1,-20
10,22,3, 3,2, 1,-25
10,22,3, 3,2, 1,10
10,23,1, 3,2, 2,5
10,23,2, 3,2, 0,-5
10,23,0, 3,2, 1,5
10,23,2, 3,2, 0,-10
10,23,0, 3,2, 1,5
10,23,0, 3,2, 0,-10
10,24,-1, 2,1, 2,0
10,24,-1, 2,1, 0,0
10,25,3, 1,2, 2,5
10,25,-1, 1,2, 1,0
10,25,-1, 1,2, 1,10
10,26,1, 0,2, 2,5
10,26,0, 0,2, 0,-5
10,26,0, 0,2, 1,-10
10,26,0, 0,2, 1,-15
10,26,0, 0,2, 1,-20
10,26,0, 0,2, 1,0
10,27,-1, 0,1, 2,0
10,27,-1, 0,1, 0,0
10,28,2, 0,1, 2,5
10,28,2, 0,1, 1,5
10,28,2, 0,1, 1,5
10,28,-1, 0,1, 1,0
10,28,-1, 0,1, 1,0
10,29,0, 2,3, 2,5
10,29,2, 2,3, 1,-5
10,29,1, 2,3, 0,5
10,29,1, 2,3, 1,5
10,29,1, 2,3, 1,5
10,29,1, 2,3, 1,10
10,30,2, 0,2, 2,-5
10,30,1, 0,2, 1,5
10,30,-1, 0,2, 0,0
10,30,-1, 0,2, 0,0
11,1,1, 2,1, 2,-5
11,1,3, 2,1, 0,5
11,1,-1, 2,1, 1,0
11,1,-1, 2,1, 1,-10
11,2,-1, 2,3, 2,0
11,2,-1, 2,3, 1,-10
11,3,0, 3,0, 2,-5
11,3,2, 3,0, 1,5
11,3,-1, 3,0, 0,0
11,3,-1, 3,0, 0,-10
11,4,2, 2,0, 2,-5
11,4,0, 2,0, 1,-10
11,4,0, 2,0, 1,-15
11,4,0, 2,0, 1,-20
11,4,0, 2,0, 1,-25
11,4,0, 2,0, 1,-10
11,5,3, 1,3, 2,-5
11,5,1, 1,3, 0,-10
11,5,1, 1,3, 0,-15
11,5,1, 1,3, 0,-20
11,5,2, 1,3, 0,5
11,5,2, 1,3, 1,10
11,6,-1, 1,2, 2,0
11,6,-1, 1,2, 1,-10
11,7,2, 0,3, 2,5
11,7,2, 0,3, 0,5
11,7,2, 0,3, 0,5
11,7,3, 0,3, 0,-5
11,7,-1, 0,3, 1,0
11,7,-1, 0,3, 0,-10
11,8,1, 3,1, 2,-5
11,8,1, 3,1, 1,-10
11,8,1, 3,1, 1,-15
11,8,3, 3,1, 1,-20
11,8,3, 3,1, 1,-25
11,8,3, 3,1, 1,-10
11,9,0, 2,3, 2,5
11,9,-1, 2,3, 0,0
11,9,-1, 2,3, 0,0
11,10,2, 1,0, 2,5
11,10,0, 1,0, 0,-5
11,10,-1, 1,0, 1,0
11,10,-1, 1,0, 0,-10
11,11,3, 0,3, 2,-5
11,11,-1, 0,3, 1,0
11,11,-1, 0,3, 0,0
11,12,2, 3,2, 2,-5
11,12,2, 3,2, 1,-10
11,12,2, 3,2, 1,-15
11,12,-1, 3,2, 1,0
11,12,-1, 3,2, 0,-10
11,13,1, 1,0, 2,-5
11,13,2, 1,0, 0,5
11,13,-1, 1,0, 1,0
11,13,-1, 1,0, 1,0
11,14,-1, 1,3, 2,0
11,14,-1, 1,3, 1,0
11,15,0, 1,2, 2,5
11,15,-1, 1,2, 0,0
11,15,-1, 1,2, 0,-10
11,16,2, 1,0, 2,5
11,16,3, 1,0, 0,5
11,16,3, 1,0, 0,5
11,16,-1, 1,0, 0,0
11,16,-1, 1,0, 0,0
11,17,2, 2,0, 2,-5
11,17,1, 2,0, 1,5
11,17,1, 2,0, 0,5
11,17,-1, 2,0, 0,0
11,17,-1, 2,0, 0,0
11,18,3, 1,2, 2,5
11,18,3, 1,2, 0,5
11,18,3, 1,2, 0,5
11,18,3, 1,2, 0,5
11,18,2, 1,2, 0,-5
11,18,2, 1,2, 1,0
11,19,-1, 0,1, 2,0
11,19,-1, 0,1, 1,10
11,20,0, 3,1, 2,5
11,20,2, 3,1, 1,5
11,20,1, 3,1, 1,-5
11,20,3, 3,1, 0,-10
11,20,0, 3,1, 0,5
11,20,0, 3,1, 1,10
11,21,1, 3,2, 2,5
11,21,2, 3,2, 1,-5
11,21,-1, 3,2, 0,0
11,21,-1, 3,2, 1,-10
11,22,-1, 2,1, 2,0
11,22,-1, 2,1, 1,-10
11,23,3, 2,1, 2,5
11,23,-1, 2,1, 1,0
11,23,-1, 2,1, 1,10
11,24,1, 2,1, 2,-5
11,24,-1, 2,1, 1,0
11,24,-1, 2,1, 0,10
11,25,-1, 2,1, 2,0
11,25,-1, 2,1, 1,-10
11,26,0, 2,1, 2,5
11,26,1, 2,1, 1,-5
11,26,3, 2,1, 0,5
11,26,0, 2,1, 1,5
11,26,1, 2,1, 1,-10
11,26,1, 2,1, 0,10
11,27,0, 3,1, 2,5
11,27,3, 3,1, 0,-5
11,27,-1, 3,1, 1,0
11,27,-1, 3,1, 0,10
11,28,0, 2,0, 2,-5
11,28,-1, 2,0, 1,0
11,28,-1, 2,0, 0,-10
11,29,-1, 2,3, 2,0
11,29,-1, 2,3, 1,10
11,30,0, 2,3, 2,5
11,30,0, 2,3, 1,5
11,30,0, 2,3, 1,5
11,30,0, 2,3, 1,5
11,30,0, 2,3, 1,5
11,30,0, 2,3, 1,10
12,1,3, 2,1, 2,5
12,1,1, 2,1, 0,-5
12,1,3, 2,1, 1,5
12,1,-1, 2,1, 0,0
12,1,-1, 2,1, 0,10
12,2,-1, 3,1, 2,0
12,2,-1, 3,1, 1,10
12,3,2, 2,3, 2,-5
12,3,1, 2,3, 1,5
12,3,0, 2,3, 0,5
12,3,2, 2,3, 0,-10
12,3,1, 2,3, 1,5
12,3,1, 2,3, 0,10
12,4,1, 1,3, 2,-5
12,4,0, 1,3, 1,5
12,4,-1, 1,3, 0,0
12,4,-1, 1,3, 0,0
12,5,0, 2,0, 2,-5
12,5,-1, 2,0, 1,0
12,5,-1, 2,0, 0,10
12,6,3, 0,2, 2,5
12,6,2, 0,2, 1,-5
12,6,2, 0,2, 0,-10
12,6,2, 0,2, 0,-15
12,6,3, 0,2, 0,5
12,6,3, 0,2, 1,10
12,7,-1, 2,3, 2,0
12,7,-1, 2,3, 0,10
12,8,0, 0,2, 2,-5
12,8,3, 0,2, 1,5
12,8,1, 0,2, 0,5
12,8,0, 0,2, 0,-10
12,8,1, 0,2, 1,5
12,8,1, 0,2, 0,10
12,9,1, 3,0, 2,5
12,9,-1, 3,0, 1,0
12,9,-1, 3,0, 1,-10
12,10,2, 1,2, 2,-5
12,10,2, 1,2, 1,-10
12,10,2, 1,2, 1,-15
12,10,2, 1,2, 1,-20
12,10,0, 1,2, 1,5
12,10,0, 1,2, 0,10
12,11,1, 0,1, 2,-5
12,11,3, 0,1, 0,5
12,11,3, 0,1, 1,5
12,11,3, 0,1, 1,5
12,11,1, 0,1, 1,-10
12,11,1, 0,1, 0,-10
12,12,3, 2,0, 2,5
12,12,-1, 2,0, 0,0
12,12,-1, 2,0, 0,10
12,13,2, 3,1, 2,5
12,13,3, 3,1, 0,-5
12,13,3, 3,1, 1,-10
12,13,1, 3,1, 1,-15
12,13,-1, 3,1, 1,0
12,13,-1, 3,1, 0,10
12,14,-1, 3,1, 2,0
12,14,-1, 3,1, 1,10
12,15,2, 1,2, 2,-5
12,15,2, 1,2, 1,-10
12,15,-1, 1,2, 1,0
12,15,-1, 1,2, 0,0
12,16,3, 1,3, 2,-5
12,16,2, 1,3, 0,5
12,16,0, 1,3, 1,5
12,16,0, 1,3, 1,5
12,16,0, 1,3, 1,5
12,16,0, 1,3, 1,10
12,17,1, 3,0, 2,5
12,17,0, 3,0, 1,-5
12,17,0, 3,0, 0,-10
12,17,0, 3,0, 0,-15
12,17,0, 3,0, 0,-20
12,17,0, 3,0, 0,-10
12,18,1, 2,3, 2,5
12,18,3, 2,3, 1,-5
12,18,1, 2,3, 0,5
12,18,3, 2,3, 1,-10
12,18,3, 2,3, 0,-15
12,18,3, 2,3, 0,-10
12,19,0, 1,2, 2,5
12,19,0, 1,2, 1,5
12,19,1, 1,2, 1,-5
12,19,2, 1,2, 0,-10
12,19,1, 1,2, 0,-15
12,19,1, 1,2, 0,0
12,20,0, 2,3, 2,5
12,20,0, 2,3, 1,5
12,20,-1, 2,3, 1,0
12,20,-1, 2,3, 1,0
12,21,-1, 3,2, 2,0
12,21,-1, 3,2, 0,0
12,22,2, 0,2, 2,-5
12,22,-1, 0,2, 1,0
12,22,-1, 0,2, 0,0
12,23,-1, 2,0, 2,0
12,23,-1, 2,0, 0,10
12,24,0, 2,1, 2,5
12,24,0, 2,1, 1,5
12,24,0, 2,1, 1,5
12,24,-1, 2,1, 1,0
12,24,-1, 2,1, 1,0
12,25,2, 1,3, 2,5
12,25,3, 1,3, 0,-5
12,25,0, 1,3, 1,5
12,25,1, 1,3, 0,-10
12,25,0, 1,3, 1,5
12,25,0, 1,3, 0,-10
12,26,0, 1,2, 2,5
12,26,0, 1,2, 1,5
12,26,1, 1,2, 1,-5
12,26,-1, 1,2, 0,0
12,26,-1, 1,2, 1,-10
12,27,3, 3,0, 2,-5
12,27,3, 3,0, 1,-10
12,27,2, 3,0, 1,5
12,27,-1, 3,0, 0,0
12,27,-1, 3,0, 0,0
12,28,1, 3,1, 2,-5
12,28,3, 3,1, 0,-10
12,28,2, 3,1, 0,5
12,28,0, 3,1, 1,5
12,28,0, 3,1, 1,5
12,28,0, 3,1, 1,10
12,29,3, 3,2, 2,-5
12,29,-1, 3,2, 1,0
12,29,-1, 3,2, 0,-10
12,30,2, 0,2, 2,-5
12,30,-1, 0,2, 0,0
12,30,-1, 0,2, 1,-10
13,1,2, 0,1, 2,5
13,1,1, 0,1, 1,-5
13,1,3, 0,1, 0,5
13,1,2, 0,1, 1,5
13,1,1, 0,1, 1,-10
13,1,1, 0,1, 0,-10
13,2,-1, 0,3, 2,0
13,2,-1, 0,3, 1,-10
13,3,1, 0,2, 2,5
13,3,2, 0,2, 0,-5
13,3,-1, 0,2, 1,0
13,3,-1, 0,2, 0,0
13,4,3, 0,2, 2,5
13,4,0, 0,2, 0,-5
13,4,3, 0,2, 1,5
13,4,0, 0,2, 0,-10
13,4,3, 0,2, 1,5
13,4,3, 0,2, 0,-10
13,5,0, 1,2, 2,5
13,5,2, 1,2, 1,-5
13,5,3, 1,2, 0,5
13,5,2, 1,2, 1,-10
13,5,3, 1,2, 0,5
13,5,3, 1,2, 1,-10
13,6,1, 1,2, 2,-5
13,6,-1, 1,2, 0,0
13,6,-1, 1,2, 1,0
13,7,3, 3,2, 2,-5
13,7,1, 3,2, 0,5
13,7,0, 3,2, 1,5
13,7,0, 3,2, 1,5
13,7,3, 3,2, 1,-10
13,7,3, 3,2, 0,-10
13,8,-1, 1,3, 2,0
13,8,-1, 1,3, 0,-10
13,9,2, 2,1, 2,-5
13,9,1, 2,1, 1,-10
13,9,0, 2,1, 1,5
13,9,-1, 2,1, 0,0
13,9,-1, 2,1, 0,-10
13,10,0, 1,3, 2,5
13,10,-1, 1,3, 0,0
13,10,-1, 1,3, 0,-10
13,11,0, 2,1, 2,5
13,11,0, 2,1, 1,5
13,11,-1, 2,1, 1,0
13,11,-1, 2,1, 1,0
13,12,3, 1,2, 2,5
13,12,0, 1,2, 1,5
13,12,3, 1,2, 1,5
13,12,3, 1,2, 1,5
13,12,1, 1,2, 1,-5
13,12,1, 1,2, 0,-10
13,13,3, 3,1, 2,-5
13,13,3, 3,1, 0,-10
13,13,2, 3,1, 0,5
13,13,-1, 3,1, 1,0
13,13,-1, 3,1, 1,0
13,14,1, 0,3, 2,5
13,14,3, 0,3, 1,-5
13,14,-1, 0,3, 0,0
13,14,-1, 0,3, 1,-10
13,15,2, 0,3, 2,5
13,15,0, 0,3, 1,-5
13,15,0, 0,3, 0,-10
13,15,0, 0,3, 0,-15
13,15,2, 0,3, 0,5
13,15,2, 0,3, 1,10
13,16,0, 2,0, 2,-5
13,16,0, 2,0, 1,-10
13,16,1, 2,0, 1,5
13,16,2, 2,0, 0,-15
13,16,3, 2,0, 1,5
13,16,3, 2,0, 0,0
13,17,-1, 3,0, 2,0
13,17,-1, 3,0, 0,-10
13,18,1, 1,0, 2,-5
13,18,1, 1,0, 0,-10
13,18,1, 1,0, 0,-15
13,18,1, 1,0, 0,-20
13,18,-1, 1,0, 0,0
13,18,-1, 1,0, 1,0
13,19,0, 0,3, 2,-5
13,19,2, 0,3, 1,5
13,19,-1, 0,3, 0,0
13,19,-1, 0,3, 0,-10
13,20,3, 0,1, 2,5
13,20,-1, 0,1, 1,0
13,20,-1, 0,1, 1,-10
13,21,-1, 0,3, 2,0
13,21,-1, 0,3, 1,-10
13,22,1, 2,3, 2,5
13,22,-1, 2,3, 0,0
13,22,-1, 2,3, 0,0
13,23,2, 1,0, 2,5
13,23,2, 1,0, 0,5
13,23,-1, 1,0, 0,0
13,23,-1, 1,0, 0,10
13,24,3, 0,1, 2,5
13,24,3, 0,1, 0,5
13,24,2, 0,1, 0,5
13,24,3, 0,1, 0,5
13,24,0, 0,1, 0,-5
13,24,0, 0,1, 1,0
13,25,2, 2,1, 2,-5
13,25,2, 2,1, 0,-10
13,25,-1, 2,1, 0,0
13,25,-1, 2,1, 1,-10
13,26,3, 1,0, 2,5
13,26,0, 1,0, 1,-5
13,26,2, 1,0, 0,5
13,26,2, 1,0, 1,5
13,26,0, 1,0, 1,-10
13,26,0, 1,0, 0,0
13,27,0, 1,3, 2,5
13,27,2, 1,3, 1,5
13,27,2, 1,3, 1,5
13,27,2, 1,3, 1,5
13,27,-1, 1,3, 1,0
13,27,-1, 1,3, 1,0
13,28,-1, 0,2, 2,0
13,28,-1, 0,2, 0,0
13,29,1, 1,0, 2,-5
13,29,2, 1,0, 1,5
13,29,2, 1,0, 0,5
13,29,-1, 1,0, 0,0
13,29,-1, 1,0, 0,10
13,30,-1, 0,1, 2,0
13,30,-1, 0,1, 1,10
14,1,3, 1,3, 2,-5
14,1,2, 1,3, 1,5
14,1,-1, 1,3, 0,0
14,1,-1, 1,3, 0,0
14,2,1, 3,1, 2,-5
14,2,-1, 3,1, 1,0
14,2,-1, 3,1, 0,-10
14,3,2, 2,0, 2,-5
14,3,3, 2,0, 1,5
14,3,2, 2,0, 0,-10
14,3,0, 2,0, 1,-15
14,3,1, 2,0, 1,5
14,3,1, 2,0, 0,10
14,4,0, 2,3, 2,5
14,4,3, 2,3, 1,-5
14,4,0, 2,3, 0,5
14,4,2, 2,3, 1,-10
14,4,0, 2,3, 0,5
